time,comp0,comp1
0.0216,0.0278466466254,-0.0307893826717
0.0217,0.0280338038203,-0.0306058933068
0.0218,0.0282204499739,-0.0304228189758
0.0219,0.0284065875265,-0.0302401597982
0.022,0.0285922188812,-0.0300579158624
0.0221,0.0287773464048,-0.0298760872263
0.0222,0.0289619724289,-0.0296946739184
0.0223,0.0291460992503,-0.0295136759384
0.0224,0.0293297291322,-0.0293330932584
0.0225,0.029512864305,-0.0291529258235
0.0226,0.0296955069672,-0.0289731735524
0.0227,0.029877659286,-0.0287938363386
0.0228,0.0300593233979,-0.0286149140509
0.0229,0.0302405014099,-0.0284364065341
0.023,0.0304211954001,-0.0282583136098
0.0231,0.0306014074181,-0.0280806350771
0.0232,0.030781139486,-0.0279033707131
0.0233,0.0309603935989,-0.027726520274
0.0234,0.0311391717258,-0.027550083495
0.0235,0.03131747581,-0.0273740600916
0.0236,0.0314953077695,-0.0271984497601
0.0237,0.0316726694984,-0.0270232521776
0.0238,0.0318495628665,-0.0268484670035
0.0239,0.0320259897206,-0.0266740938791
0.024,0.0322019518847,-0.026500132429
0.0241,0.0323774511608,-0.0263265822609
0.0242,0.0325524893289,-0.0261534429667
0.0243,0.0327270681484,-0.0259807141225
0.0244,0.0329011893575,-0.0258083952894
0.0245,0.0330748546747,-0.0256364860141
0.0246,0.0332480657987,-0.0254649858288
0.0247,0.0334208244089,-0.0252938942522
0.0248,0.0335931321661,-0.0251232107897
0.0249,0.0337649907128,-0.0249529349337
0.025,0.0339364016733,-0.0247830661644
0.0251,0.0341073666547,-0.0246136039497
0.0252,0.0342778872471,-0.0244445477461
0.0253,0.0344479650236,-0.0242758969986
0.0254,0.0346176015413,-0.0241076511414
0.0255,0.0347867983411,-0.023939809598
0.0256,0.0349555569486,-0.0237723717819
0.0257,0.0351238788741,-0.0236053370967
0.0258,0.0352917656128,-0.0234387049361
0.0259,0.0354592186457,-0.0232724746852
0.026,0.0356262394394,-0.0231066457195
0.0261,0.0357928294465,-0.0229412174065
0.0262,0.0359589901063,-0.022776189105
0.0263,0.0361247228447,-0.0226115601658
0.0264,0.0362900290744,-0.0224473299322
0.0265,0.0364549101956,-0.0222834977397
0.0266,0.0366193675961,-0.0221200629168
0.0267,0.0367834026514,-0.0219570247849
0.0268,0.0369470167251,-0.0217943826588
0.0269,0.0371102111694,-0.0216321358467
0.027,0.0372729873247,-0.0214702836507
0.0271,0.0374353465206,-0.0213088253669
0.0272,0.0375972900756,-0.0211477602854
0.0273,0.0377588192975,-0.020987087691
0.0274,0.0379199354839,-0.0208268068629
0.0275,0.0380806399218,-0.0206669170754
0.0276,0.0382409338884,-0.0205074175976
0.0277,0.038400818651,-0.0203483076941
0.0278,0.0385602954674,-0.0201895866246
0.0279,0.0387193655857,-0.0200312536447
0.028,0.038878030245,-0.0198733080057
0.0281,0.0390362906754,-0.0197157489548
0.0282,0.0391941480979,-0.0195585757355
0.0283,0.039351603725,-0.0194017875873
0.0284,0.0395086587606,-0.0192453837465
0.0285,0.0396653144004,-0.0190893634457
0.0286,0.0398215718317,-0.0189337259145
0.0287,0.0399774322338,-0.0187784703793
0.0288,0.0401328967784,-0.0186235960636
0.0289,0.0402879666293,-0.0184691021879
0.029,0.0404426429425,-0.0183149879703
0.0291,0.0405969268671,-0.0181612526261
0.0292,0.0407508195443,-0.0180078953685
0.0293,0.0409043221087,-0.017854915408
0.0294,0.0410574356876,-0.0177023119532
0.0295,0.0412101614014,-0.0175500842105
0.0296,0.0413625003639,-0.0173982313845
0.0297,0.041514453682,-0.0172467526779
0.0298,0.0416660224564,-0.0170956472916
0.0299,0.0418172077811,-0.0169449144249
0.03,0.0419680107441,-0.0167945532756
0.0301,0.042118432427,-0.0166445630402
0.0302,0.0422684739053,-0.0164949429135
0.0303,0.0424181362488,-0.0163456920894
0.0304,0.0425674205212,-0.0161968097607
0.0305,0.0427163277805,-0.0160482951188
0.0306,0.042864859079,-0.0159001473544
0.0307,0.0430130154635,-0.0157523656572
0.0308,0.0431607979754,-0.0156049492161
0.0309,0.0433082076505,-0.0154578972193
0.031,0.0434552455194,-0.0153112088544
0.0311,0.0436019126075,-0.0151648833081
0.0312,0.043748209935,-0.0150189197671
0.0313,0.0438941385173,-0.0148733174172
0.0314,0.0440396993645,-0.014728075444
0.0315,0.0441848934819,-0.0145831930329
0.0316,0.0443297218701,-0.0144386693688
0.0317,0.0444741855249,-0.0142945036366
0.0318,0.0446182854374,-0.0141506950211
0.0319,0.044762022594,-0.014007242707
0.032,0.0449053979769,-0.0138641458788
0.0321,0.0450484125634,-0.0137214037212
0.0322,0.0451910673267,-0.0135790154192
0.0323,0.0453333632355,-0.0134369801575
0.0324,0.0454753012544,-0.0132952971214
0.0325,0.0456168823436,-0.0131539654962
0.0326,0.0457581074593,-0.0130129844676
0.0327,0.0458989775533,-0.0128723532217
0.0328,0.0460394935738,-0.0127320709448
0.0329,0.0461796564647,-0.0125921368239
0.033,0.046319467166,-0.0124525500461
0.0331,0.0464589266138,-0.0123133097994
0.0332,0.0465980357406,-0.0121744152721
0.0333,0.0467367954747,-0.0120358656532
0.0334,0.0468752067411,-0.0118976601322
0.0335,0.0470132704608,-0.0117597978994
0.0336,0.0471509875514,-0.0116222781459
0.0337,0.0472883589265,-0.0114851000631
0.0338,0.0474253854967,-0.0113482628436
0.0339,0.0475620681685,-0.0112117656807
0.034,0.0476984078455,-0.0110756077683
0.0341,0.0478344054275,-0.0109397883015
0.0342,0.0479700618109,-0.0108043064759
0.0343,0.048105377889,-0.0106691614884
0.0344,0.0482403545516,-0.0105343525366
0.0345,0.0483749926852,-0.0103998788191
0.0346,0.0485092931731,-0.0102657395354
0.0347,0.0486432568956,-0.0101319338864
0.0348,0.0487768847295,-0.00999846107351
0.0349,0.0489101775487,-0.0098653202996
0.035,0.0490431362238,-0.00973251076845
0.0351,0.0491757616225,-0.00960003168499
0.0352,0.0493080546094,-0.00946788225526
0.0353,0.0494400160462,-0.00933606168647
0.0354,0.0495716467913,-0.00920456918698
0.0355,0.0497029477006,-0.00907340396634
0.0356,0.0498339196266,-0.00894256523531
0.0357,0.0499645634193,-0.00881205220586
0.0358,0.0500948799257,-0.00868186409122
0.0359,0.0502248699899,-0.00855200010584
0.036,0.0503545344533,-0.00842245946549
0.0361,0.0504838741543,-0.00829324138717
0.0362,0.0506128899289,-0.00816434508923
0.0363,0.05074158261,-0.00803576979132
0.0364,0.050869953028,-0.0079075147144
0.0365,0.0509980020105,-0.0077795790808
0.0366,0.0511257303826,-0.00765196211418
0.0367,0.0512531389665,-0.0075246630396
0.0368,0.0513802285821,-0.00739768108347
0.0369,0.0515070000464,-0.00727101547361
0.037,0.051633454174,-0.00714466543922
0.0371,0.0517595917769,-0.00701863021094
0.0372,0.0518854136644,-0.00689290902082
0.0373,0.0520109206437,-0.00676750110234
0.0374,0.0521361135191,-0.00664240569042
0.0375,0.0522609930925,-0.00651762202144
0.0376,0.0523855601635,-0.00639314933324
0.0377,0.0525098155291,-0.00626898686512
0.0378,0.052633759984,-0.00614513385786
0.0379,0.0527573943203,-0.00602158955372
0.038,0.052880719328,-0.00589835319646
0.0381,0.0530037357944,-0.00577542403134
0.0382,0.0531264445047,-0.00565280130511
0.0383,0.0532488462417,-0.00553048426604
0.0384,0.0533709417858,-0.00540847216392
0.0385,0.0534927319152,-0.00528676425007
0.0386,0.0536142174056,-0.00516535977731
0.0387,0.0537353990307,-0.00504425800002
0.0388,0.0538562775617,-0.00492345817412
0.0389,0.0539768537678,-0.00480295955707
0.039,0.0540971284156,-0.00468276140786
0.0391,0.0542171022699,-0.00456286298706
0.0392,0.054336776093,-0.00444326355679
0.0393,0.0544561506451,-0.00432396238071
0.0394,0.0545752266842,-0.00420495872407
0.0395,0.0546940049663,-0.00408625185369
0.0396,0.0548124862448,-0.00396784103793
0.0397,0.0549306712715,-0.00384972554676
0.0398,0.0550485607957,-0.0037319046517
0.0399,0.0551661555647,-0.00361437762588
0.04,0.0552834563238,-0.00349714374397
0.0401,0.055400463816,-0.00338020228226
0.0402,0.0555171787823,-0.00326355251861
0.0403,0.0556336019617,-0.00314719373248
0.0404,0.0557497340911,-0.00303112520492
0.0405,0.0558655759052,-0.00291534621854
0.0406,0.0559811281369,-0.00279985605759
0.0407,0.056096391517,-0.00268465400789
0.0408,0.0562113667741,-0.00256973935686
0.0409,0.0563260546351,-0.00245511139351
0.041,0.0564404558245,-0.00234076940846
0.0411,0.0565545710653,-0.00222671269393
0.0412,0.0566684010781,-0.00211294054371
0.0413,0.0567819465817,-0.00199945225324
0.0414,0.0568952082931,-0.00188624711951
0.0415,0.0570081869269,-0.00177332444115
0.0416,0.0571208831963,-0.00166068351836
0.0417,0.0572332978121,-0.00154832365296
0.0418,0.0573454314836,-0.00143624414836
0.0419,0.0574572849178,-0.00132444430958
0.042,0.0575688588199,-0.00121292344324
0.0421,0.0576801538935,-0.00110168085754
0.0422,0.0577911708399,-0.000990715862313
0.0423,0.0579019103586,-0.000880027768958
0.0424,0.0580123731476,-0.000769615890489
0.0425,0.0581225599024,-0.000659479541516
0.0426,0.0582324713173,-0.000549618038243
0.0427,0.0583421080842,-0.000440030698471
0.0428,0.0584514708936,-0.000330716841595
0.0429,0.0585605604338,-0.000221675788603
0.043,0.0586693773914,-0.000112906862077
0.0431,0.0587779224514,-4.40938618803e-06
0.0432,0.0588861962967,0.000103817313301
0.0433,0.0589941996084,0.000211773909039
0.0434,0.0591019330661,0.000319461072089
0.0435,0.0592093973472,0.000426879471927
0.0436,0.0593165931276,0.000534029776446
0.0437,0.0594235210814,0.000640912651955
0.0438,0.0595301818808,0.000747528763184
0.0439,0.0596365761963,0.000853878773283
0.044,0.0597427046967,0.000959963343824
0.0441,0.0598485680489,0.0010657831348
0.0442,0.0599541669183,0.00117133880465
0.0443,0.0600595019682,0.00127663101021
0.0444,0.0601645738606,0.00138166040676
0.0445,0.0602693832554,0.00148642764803
0.0446,0.060373930811,0.00159093338616
0.0447,0.0604782171841,0.00169517827174
0.0448,0.0605822430295,0.00179916295379
0.0449,0.0606860090004,0.00190288807977
0.045,0.0607895157484,0.0020063542956
0.0451,0.0608927639233,0.00210956224563
0.0452,0.0609957541732,0.00221251257266
0.0453,0.0610984871447,0.00231520591794
0.0454,0.0612009634824,0.00241764292118
0.0455,0.0613031838296,0.00251982422054
0.0456,0.0614051488276,0.00262175045263
0.0457,0.0615068591164,0.00272342225252
0.0458,0.0616083153341,0.00282484025377
0.0459,0.0617095181172,0.00292600508837
0.046,0.0618104681005,0.00302691738679
0.0461,0.0619111659174,0.00312757777798
0.0462,0.0620116121994,0.00322798688935
0.0463,0.0621118075765,0.00332814534679
0.0464,0.0622117526771,0.00342805377467
0.0465,0.0623114481281,0.00352771279584
0.0466,0.0624108945544,0.00362712303163
0.0467,0.0625100925798,0.00372628510185
0.0468,0.0626090428261,0.00382519962482
0.0469,0.0627077459137,0.00392386721733
0.047,0.0628062024614,0.00402228849469
0.0471,0.0629044130863,0.00412046407068
0.0472,0.0630023784042,0.00421839455759
0.0473,0.063100099029,0.00431608056622
0.0474,0.0631975755733,0.00441352270587
0.0475,0.0632948086479,0.00451072158435
0.0476,0.0633917988622,0.00460767780798
0.0477,0.0634885468239,0.00470439198161
0.0478,0.0635850531395,0.00480086470858
0.0479,0.0636813184135,0.00489709659077
0.048,0.0637773432491,0.00499308822857
0.0481,0.063873128248,0.00508884022093
0.0482,0.0639686740102,0.00518435316528
0.0483,0.0640639811344,0.00527962765763
0.0484,0.0641590502176,0.00537466429248
0.0485,0.0642538818554,0.00546946366291
0.0486,0.0643484766417,0.00556402636052
0.0487,0.0644428351691,0.00565835297545
0.0488,0.0645369580286,0.00575244409641
0.0489,0.0646308458097,0.00584630031064
0.049,0.0647244991005,0.00593992220394
0.0491,0.0648179184875,0.00603331036067
0.0492,0.0649111045556,0.00612646536375
0.0493,0.0650040578886,0.00621938779466
0.0494,0.0650967790684,0.00631207823345
0.0495,0.0651892686757,0.00640453725873
0.0496,0.0652815272895,0.00649676544769
0.0497,0.0653735554877,0.00658876337611
0.0498,0.0654653538464,0.00668053161831
0.0499,0.0655569229403,0.00677207074723
0.05,0.0656482633428,0.00686338133437
0.0501,0.0657393756257,0.00695446394984
0.0502,0.0658302603594,0.00704531916232
0.0503,0.0659209181129,0.0071359475391
0.0504,0.0660113494537,0.00722634964606
0.0505,0.066101554948,0.00731652604767
0.0506,0.0661915351603,0.00740647730703
0.0507,0.066281290654,0.00749620398581
0.0508,0.0663708219908,0.00758570664434
0.0509,0.0664601297312,0.00767498584151
0.051,0.0665492144341,0.00776404213486
0.0511,0.0666380766571,0.00785287608054
0.0512,0.0667267169565,0.00794148823333
0.0513,0.066815135887,0.00802987914661
0.0514,0.0669033340019,0.00811804937242
0.0515,0.0669913118532,0.00820599946141
0.0516,0.0670790699916,0.00829372996289
0.0517,0.0671666089663,0.00838124142477
0.0518,0.067253929325,0.00846853439363
0.0519,0.0673410316142,0.0085556094147
0.052,0.067427916379,0.00864246703183
0.0521,0.067514584163,0.00872910778754
0.0522,0.0676010355087,0.008815532223
0.0523,0.0676872709569,0.00890174087804
0.0524,0.0677732910473,0.00898773429115
0.0525,0.0678590963181,0.00907351299946
0.0526,0.0679446873063,0.00915907753881
0.0527,0.0680300645472,0.00924442844367
0.0528,0.0681152285752,0.00932956624721
0.0529,0.0682001799231,0.00941449148126
0.053,0.0682849191225,0.00949920467632
0.0531,0.0683694467034,0.00958370636161
0.0532,0.0684537631947,0.00966799706499
0.0533,0.068537869124,0.00975207731304
0.0534,0.0686217650174,0.00983594763101
0.0535,0.0687054513999,0.00991960854287
0.0536,0.0687889287949,0.0100030605713
0.0537,0.0688721977247,0.0100863042375
0.0538,0.0689552587102,0.0101693400617
0.0539,0.0690381122711,0.0102521685626
0.054,0.0691207589257,0.0103347902577
0.0541,0.0692031991909,0.0104172056632
0.0542,0.0692854335825,0.0104994152939
0.0543,0.069367462615,0.0105814196635
0.0544,0.0694492868013,0.0106632192843
0.0545,0.0695309066535,0.0107448146674
0.0546,0.069612322682,0.0108262063226
0.0547,0.0696935353961,0.0109073947585
0.0548,0.0697745453039,0.0109883804822
0.0549,0.069855352912,0.0110691639998
0.055,0.0699359587259,0.011149745816
0.0551,0.0700163632498,0.0112301264343
0.0552,0.0700965669866,0.011310306357
0.0553,0.070176570438,0.011390286085
0.0554,0.0702563741044,0.011470066118
0.0555,0.0703359784849,0.0115496469546
0.0556,0.0704153840775,0.011629029092
0.0557,0.0704945913787,0.0117082130261
0.0558,0.0705736008841,0.0117871992519
0.0559,0.0706524130877,0.0118659882627
0.056,0.0707310284825,0.011944580551
0.0561,0.0708094475602,0.0120229766078
0.0562,0.0708876708112,0.0121011769229
0.0563,0.0709656987248,0.0121791819851
0.0564,0.0710435317889,0.0122569922817
0.0565,0.0711211704904,0.012334608299
0.0566,0.0711986153149,0.0124120305219
0.0567,0.0712758667466,0.0124892594343
0.0568,0.0713529252687,0.0125662955186
0.0569,0.0714297913632,0.0126431392564
0.057,0.0715064655107,0.0127197911278
0.0571,0.0715829481907,0.0127962516118
0.0572,0.0716592398816,0.0128725211861
0.0573,0.0717353410605,0.0129486003274
0.0574,0.0718112522033,0.0130244895111
0.0575,0.0718869737848,0.0131001892113
0.0576,0.0719625062784,0.0131756999013
0.0577,0.0720378501565,0.0132510220528
0.0578,0.0721130058904,0.0133261561364
0.0579,0.0721879739499,0.0134011026219
0.058,0.0722627548039,0.0134758619774
0.0581,0.0723373489201,0.0135504346701
0.0582,0.0724117567649,0.0136248211661
0.0583,0.0724859788037,0.0136990219303
0.0584,0.0725600155004,0.0137730374262
0.0585,0.0726338673183,0.0138468681166
0.0586,0.072707534719,0.0139205144626
0.0587,0.0727810181632,0.0139939769246
0.0588,0.0728543181105,0.0140672559617
0.0589,0.0729274350192,0.0141403520318
0.059,0.0730003693464,0.0142132655916
0.0591,0.0730731215484,0.014285997097
0.0592,0.07314569208,0.0143585470022
0.0593,0.0732180813949,0.0144309157609
0.0594,0.073290289946,0.0145031038251
0.0595,0.0733623181846,0.0145751116462
0.0596,0.0734341665611,0.0146469396739
0.0597,0.073505835525,0.0147185883573
0.0598,0.0735773255242,0.0147900581441
0.0599,0.0736486370058,0.0148613494809
0.06,0.0737197704157,0.0149324628133
0.0601,0.0737907261987,0.0150033985857
0.0602,0.0738615047985,0.0150741572415
0.0603,0.0739321066576,0.0151447392227
0.0604,0.0740025322175,0.0152151449705
0.0605,0.0740727819186,0.0152853749249
0.0606,0.0741428562001,0.0153554295249
0.0607,0.0742127555001,0.0154253092081
0.0608,0.0742824802558,0.0154950144114
0.0609,0.074352030903,0.0155645455704
0.061,0.0744214078767,0.0156339031196
0.0611,0.0744906116107,0.0157030874924
0.0612,0.0745596425376,0.0157720991212
0.0613,0.074628501089,0.0158409384374
0.0614,0.0746971876956,0.0159096058712
0.0615,0.0747657027868,0.0159781018516
0.0616,0.0748340467909,0.0160464268068
0.0617,0.0749022201354,0.0161145811637
0.0618,0.0749702232463,0.0161825653484
0.0619,0.075038056549,0.0162503797857
0.062,0.0751057204676,0.0163180248993
0.0621,0.0751732154251,0.0163855011122
0.0622,0.0752405418434,0.0164528088458
0.0623,0.0753077001437,0.0165199485211
0.0624,0.0753746907457,0.0165869205574
0.0625,0.0754415140684,0.0166537253734
0.0626,0.0755081705295,0.0167203633866
0.0627,0.0755746605457,0.0167868350135
0.0628,0.0756409845328,0.0168531406695
0.0629,0.0757071429055,0.0169192807689
0.063,0.0757731360774,0.0169852557252
0.0631,0.075838964461,0.0170510659506
0.0632,0.0759046284681,0.0171167118565
0.0633,0.0759701285091,0.0171821938531
0.0634,0.0760354649935,0.0172475123497
0.0635,0.0761006383298,0.0173126677546
0.0636,0.0761656489256,0.0173776604748
0.0637,0.0762304971872,0.0174424909166
0.0638,0.0762951835201,0.0175071594852
0.0639,0.0763597083287,0.0175716665848
0.064,0.0764240720165,0.0176360126184
0.0641,0.0764882749858,0.0177001979883
0.0642,0.076552317638,0.0177642230956
0.0643,0.0766162003736,0.0178280883404
0.0644,0.0766799235919,0.0178917941219
0.0645,0.0767434876914,0.0179553408382
0.0646,0.0768068930694,0.0180187288866
0.0647,0.0768701401223,0.0180819586631
0.0648,0.0769332292456,0.0181450305629
0.0649,0.0769961608336,0.0182079449802
0.065,0.0770589352799,0.0182707023083
0.0651,0.0771215529769,0.0183333029393
0.0652,0.0771840143161,0.0183957472645
0.0653,0.0772463196879,0.0184580356741
0.0654,0.077308469482,0.0185201685575
0.0655,0.0773704640868,0.018582146303
0.0656,0.0774323038899,0.0186439692979
0.0657,0.077493989278,0.0187056379287
0.0658,0.0775555206367,0.0187671525806
0.0659,0.0776168983506,0.0188285136383
0.066,0.0776781228035,0.0188897214851
0.0661,0.0777391943782,0.0189507765037
0.0662,0.0778001134565,0.0190116790756
0.0663,0.0778608804192,0.0190724295814
0.0664,0.0779214956461,0.0191330284009
0.0665,0.0779819595164,0.0191934759128
0.0666,0.0780422724079,0.0192537724948
0.0667,0.0781024346978,0.0193139185239
0.0668,0.0781624467621,0.0193739143758
0.0669,0.078222308976,0.0194337604257
0.067,0.0782820217137,0.0194934570474
0.0671,0.0783415853487,0.0195530046142
0.0672,0.0784010002532,0.0196124034982
0.0673,0.0784602667986,0.0196716540706
0.0674,0.0785193853555,0.0197307567017
0.0675,0.0785783562936,0.0197897117609
0.0676,0.0786371799813,0.0198485196167
0.0677,0.0786958567866,0.0199071806367
0.0678,0.0787543870761,0.0199656951874
0.0679,0.0788127712159,0.0200240636346
0.068,0.0788710095709,0.020082286343
0.0681,0.0789291025051,0.0201403636766
0.0682,0.0789870503818,0.0201982959983
0.0683,0.0790448535633,0.0202560836702
0.0684,0.0791025124108,0.0203137270535
0.0685,0.0791600272848,0.0203712265085
0.0686,0.079217398545,0.0204285823944
0.0687,0.0792746265499,0.0204857950698
0.0688,0.0793317116573,0.0205428648923
0.0689,0.079388654224,0.0205997922185
0.069,0.0794454546062,0.0206565774043
0.0691,0.0795021131587,0.0207132208045
0.0692,0.0795586302359,0.0207697227731
0.0693,0.079615006191,0.0208260836634
0.0694,0.0796712413766,0.0208823038274
0.0695,0.079727336144,0.0209383836167
0.0696,0.079783290844,0.0209943233817
0.0697,0.0798391058265,0.0210501234721
0.0698,0.0798947814402,0.0211057842365
0.0699,0.0799503180334,0.0211613060228
0.07,0.080005715953,0.0212166891782
0.0701,0.0800609755456,0.0212719340486
0.0702,0.0801160971564,0.0213270409794
0.0703,0.0801710811302,0.0213820103151
0.0704,0.0802259278105,0.0214368423991
0.0705,0.0802806375404,0.0214915375741
0.0706,0.0803352106617,0.0215460961821
0.0707,0.0803896475157,0.0216005185639
0.0708,0.0804439484426,0.0216548050597
0.0709,0.0804981137819,0.0217089560089
0.071,0.0805521438723,0.0217629717499
0.0711,0.0806060390514,0.0218168526201
0.0712,0.0806597996561,0.0218705989565
0.0713,0.0807134260227,0.021924211095
0.0714,0.0807669184862,0.0219776893705
0.0715,0.080820277381,0.0220310341173
0.0716,0.0808735030409,0.0220842456689
0.0717,0.0809265957983,0.0221373243578
0.0718,0.0809795559854,0.0221902705157
0.0719,0.0810323839331,0.0222430844736
0.072,0.0810850799716,0.0222957665616
0.0721,0.0811376444304,0.0223483171088
0.0722,0.0811900776381,0.0224007364438
0.0723,0.0812423799224,0.0224530248942
0.0724,0.0812945516103,0.0225051827867
0.0725,0.081346593028,0.0225572104474
0.0726,0.0813985045006,0.0226091082014
0.0727,0.0814502863529,0.0226608763731
0.0728,0.0815019389084,0.022712515286
0.0729,0.08155346249,0.0227640252629
0.073,0.0816048574199,0.0228154066258
0.0731,0.0816561240192,0.0228666596957
0.0732,0.0817072626086,0.0229177847929
0.0733,0.0817582735075,0.0229687822371
0.0734,0.081809157035,0.0230196523469
0.0735,0.0818599135091,0.0230703954403
0.0736,0.0819105432471,0.0231210118344
0.0737,0.0819610465655,0.0231715018455
0.0738,0.0820114237799,0.0232218657894
0.0739,0.0820616752054,0.0232721039806
0.074,0.0821118011559,0.0233222167332
0.0741,0.0821618019449,0.0233722043605
0.0742,0.0822116778849,0.0234220671747
0.0743,0.0822614292878,0.0234718054876
0.0744,0.0823110564644,0.0235214196101
0.0745,0.082360559725,0.0235709098522
0.0746,0.0824099393791,0.0236202765232
0.0747,0.0824591957353,0.0236695199317
0.0748,0.0825083291015,0.0237186403854
0.0749,0.082557339785,0.0237676381913
0.075,0.0826062280919,0.0238165136558
0.0751,0.082654994328,0.0238652670842
0.0752,0.0827036387981,0.0239138987813
0.0753,0.0827521618063,0.023962409051
0.0754,0.0828005636558,0.0240107981964
0.0755,0.0828488446492,0.0240590665201
0.0756,0.0828970050884,0.0241072143238
0.0757,0.0829450452743,0.0241552419082
0.0758,0.0829929655074,0.0242031495737
0.0759,0.083040766087,0.0242509376195
0.076,0.0830884473121,0.0242986063445
0.0761,0.0831360094807,0.0243461560465
0.0762,0.08318345289,0.0243935870227
0.0763,0.0832307778368,0.0244408995696
0.0764,0.0832779846167,0.0244880939828
0.0765,0.0833250735248,0.0245351705574
0.0766,0.0833720448556,0.0245821295875
0.0767,0.0834188989026,0.0246289713667
0.0768,0.0834656359587,0.0246756961877
0.0769,0.0835122563161,0.0247223043425
0.077,0.0835587602662,0.0247687961225
0.0771,0.0836051480996,0.0248151718181
0.0772,0.0836514201064,0.0248614317194
0.0773,0.0836975765757,0.0249075761153
0.0774,0.0837436177961,0.0249536052943
0.0775,0.0837895440554,0.0249995195441
0.0776,0.0838353556407,0.0250453191516
0.0777,0.0838810528383,0.0250910044031
0.0778,0.0839266359339,0.0251365755841
0.0779,0.0839721052124,0.0251820329794
0.078,0.0840174609581,0.0252273768732
0.0781,0.0840627034544,0.0252726075488
0.0782,0.0841078329841,0.025317725289
0.0783,0.0841528498294,0.0253627303757
0.0784,0.0841977542716,0.0254076230902
0.0785,0.0842425465914,0.025452403713
0.0786,0.0842872270689,0.0254970725242
0.0787,0.0843317959832,0.0255416298027
0.0788,0.0843762536131,0.0255860758272
0.0789,0.0844206002363,0.0256304108754
0.079,0.0844648361301,0.0256746352244
0.0791,0.0845089615711,0.0257187491506
0.0792,0.0845529768349,0.0257627529297
0.0793,0.0845968821968,0.0258066468368
0.0794,0.0846406779312,0.0258504311462
0.0795,0.0846843643118,0.0258941061314
0.0796,0.0847279416118,0.0259376720656
0.0797,0.0847714101035,0.025981129221
0.0798,0.0848147700586,0.0260244778691
0.0799,0.0848580217481,0.026067718281
0.08,0.0849011654425,0.0261108507269
0.0801,0.0849442014113,0.0261538754763
0.0802,0.0849871299237,0.0261967927982
0.0803,0.0850299512479,0.0262396029607
0.0804,0.0850726656515,0.0262823062315
0.0805,0.0851152734017,0.0263249028775
0.0806,0.0851577747647,0.0263673931649
0.0807,0.0852001700061,0.0264097773592
0.0808,0.0852424593911,0.0264520557253
0.0809,0.0852846431839,0.0264942285275
0.081,0.0853267216481,0.0265362960294
0.0811,0.0853686950469,0.0265782584939
0.0812,0.0854105636426,0.0266201161832
0.0813,0.0854523276968,0.026661869359
0.0814,0.0854939874707,0.0267035182822
0.0815,0.0855355432247,0.0267450632132
0.0816,0.0855769952184,0.0267865044115
0.0817,0.0856183437111,0.0268278421362
0.0818,0.085659588961,0.0268690766457
0.0819,0.0857007312262,0.0269102081976
0.082,0.0857417707637,0.0269512370491
0.0821,0.08578270783,0.0269921634565
0.0822,0.085823542681,0.0270329876757
0.0823,0.0858642755721,0.0270737099618
0.0824,0.0859049067577,0.0271143305694
0.0825,0.0859454364919,0.0271548497522
0.0826,0.0859858650279,0.0271952677636
0.0827,0.0860261926186,0.0272355848561
0.0828,0.0860664195159,0.0272758012818
0.0829,0.0861065459714,0.027315917292
0.083,0.0861465722357,0.0273559331375
0.0831,0.0861864985592,0.0273958490682
0.0832,0.0862263251913,0.0274356653337
0.0833,0.0862660523811,0.0274753821829
0.0834,0.0863056803768,0.027514999864
0.0835,0.0863452094261,0.0275545186245
0.0836,0.0863846397761,0.0275939387116
0.0837,0.0864239716733,0.0276332603714
0.0838,0.0864632053635,0.0276724838499
0.0839,0.086502341092,0.0277116093922
0.084,0.0865413791033,0.0277506372428
0.0841,0.0865803196416,0.0277895676456
0.0842,0.0866191629501,0.0278284008439
0.0843,0.0866579092716,0.0278671370805
0.0844,0.0866965588485,0.0279057765974
0.0845,0.0867351119222,0.0279443196362
0.0846,0.0867735687336,0.0279827664377
0.0847,0.0868119295233,0.0280211172422
0.0848,0.086850194531,0.0280593722895
0.0849,0.0868883639958,0.0280975318186
0.085,0.0869264381563,0.028135596068
0.0851,0.0869644172505,0.0281735652756
0.0852,0.0870023015159,0.0282114396787
0.0853,0.0870400911891,0.0282492195141
0.0854,0.0870777865064,0.0282869050178
0.0855,0.0871153877034,0.0283244964255
0.0856,0.0871528950152,0.028361993972
0.0857,0.0871903086761,0.0283993978917
0.0858,0.0872276289201,0.0284367084183
0.0859,0.0872648559803,0.0284739257852
0.086,0.0873019900896,0.0285110502248
0.0861,0.0873390314799,0.0285480819692
0.0862,0.0873759803829,0.0285850212499
0.0863,0.0874128370294,0.0286218682977
0.0864,0.0874496016499,0.028658623343
0.0865,0.0874862744741,0.0286952866154
0.0866,0.0875228557312,0.028731858344
0.0867,0.08755934565,0.0287683387575
0.0868,0.0875957444585,0.0288047280839
0.0869,0.0876320523841,0.0288410265506
0.087,0.0876682696539,0.0288772343844
0.0871,0.0877043964941,0.0289133518117
0.0872,0.0877404331307,0.0289493790582
0.0873,0.0877763797889,0.0289853163491
0.0874,0.0878122366933,0.0290211639089
0.0875,0.087848004068,0.0290569219617
0.0876,0.0878836821367,0.0290925907311
0.0877,0.0879192711223,0.0291281704399
0.0878,0.0879547712473,0.0291636613105
