time,soma
0.2446,-0.0544290838233
0.2447,-0.0543759996865
0.2448,-0.0543229451792
0.2449,-0.0542699075863
0.245,-0.0542168733688
0.2451,-0.0541638292402
0.2452,-0.0541107608488
0.2453,-0.0540576542075
0.2454,-0.0540044940928
0.2455,-0.0539512656865
0.2456,-0.0538979527928
0.2457,-0.0538445396095
0.2458,-0.0537910088906
0.2459,-0.0537373436289
0.246,-0.0536835255027
0.2461,-0.0536295360202
0.2462,-0.0535753557638
0.2463,-0.0535209645041
0.2464,-0.053466341485
0.2465,-0.0534114645217
0.2466,-0.0533563112402
0.2467,-0.0533008573899
0.2468,-0.0532450786441
0.2469,-0.0531889484111
0.247,-0.053132439843
0.2471,-0.0530755240108
0.2472,-0.0530181708444
0.2473,-0.0529603488246
0.2474,-0.0529020241656
0.2475,-0.052843162109
0.2476,-0.0527837248632
0.2477,-0.0527236733337
0.2478,-0.052662965623
0.2479,-0.052601557057
0.248,-0.0525394008237
0.2481,-0.0524764461571
0.2482,-0.0524126395769
0.2483,-0.0523479237879
0.2484,-0.0522822370231
0.2485,-0.0522155136366
0.2486,-0.052147682759
0.2487,-0.0520786678481
0.2488,-0.052008386797
0.2489,-0.0519367506558
0.249,-0.0518636628355
0.2491,-0.0517890185386
0.2492,-0.0517127040221
0.2493,-0.0516345947548
0.2494,-0.05155455463
0.2495,-0.0514724342988
0.2496,-0.0513880696532
0.2497,-0.0513012796685
0.2498,-0.0512118638602
0.2499,-0.0511195996747
0.25,-0.0510242392259
0.2501,-0.0509255053109
0.2502,-0.0508230867817
0.2503,-0.050716632931
0.2504,-0.0506057467406
0.2505,-0.050489976603
0.2506,-0.0503688063164
0.2507,-0.0502416422844
0.2508,-0.0501077978317
0.2509,-0.0499664746079
0.251,-0.0498167371765
0.2511,-0.0496574798057
0.2512,-0.0494873878012
0.2513,-0.0493048815064
0.2514,-0.0491080425407
0.2515,-0.048894518292
0.2516,-0.0486613856997
0.2517,-0.0484049604263
0.2518,-0.0481205288983
0.2519,-0.0478019454692
0.252,-0.0474410333119
0.2521,-0.0470266455889
0.2522,-0.0465431569375
0.2523,-0.0459679117571
0.2524,-0.0452667215706
0.2525,-0.0443853947546
0.2526,-0.0432326100391
0.2527,-0.0416417678777
0.2528,-0.039276669319
0.2529,-0.0353594382097
0.253,-0.0277613232317
0.2531,-0.0106192951511
0.2532,0.0151867437519
0.2533,0.0273464783282
0.2534,0.0281390491097
0.2535,0.0234810817035
0.2536,0.0163326500709
0.2537,0.00810677979078
0.2538,-0.000303423465001
0.2539,-0.0084145788935
0.254,-0.0159548710704
0.2541,-0.0230054597896
0.2542,-0.0299078886964
0.2543,-0.0367718736192
0.2544,-0.0432366046495
0.2545,-0.0487919827957
0.2546,-0.0530171023482
0.2547,-0.0558884492558
0.2548,-0.0577226578219
0.2549,-0.0588658156617
0.255,-0.0595758605142
0.2551,-0.0600201488562
0.2552,-0.0603014737445
0.2553,-0.0604819100881
0.2554,-0.0605988948925
0.2555,-0.0606750821493
0.2556,-0.0607242382848
0.2557,-0.0607547714625
0.2558,-0.0607718561874
0.2559,-0.0607787172041
0.256,-0.0607774059665
0.2561,-0.0607692692783
0.2562,-0.060755230896
0.2563,-0.0607359597493
0.2564,-0.060711969736
0.2565,-0.0606836784642
0.2566,-0.0606514415621
0.2567,-0.0606155726878
0.2568,-0.060576355093
0.2569,-0.0605340483698
0.257,-0.0604888926155
0.2571,-0.0604411109036
0.2572,-0.0603909110757
0.2573,-0.0603384869952
0.2574,-0.0602840196202
0.2575,-0.0602276778798
0.2576,-0.0601696195561
0.2577,-0.0601099919633
0.2578,-0.0600489327744
0.2579,-0.0599865705777
0.258,-0.0599230255877
0.2581,-0.0598584102103
0.2582,-0.0597928295295
0.2583,-0.0597263818898
0.2584,-0.0596591592959
0.2585,-0.0595912478268
0.2586,-0.0595227280889
0.2587,-0.0594536755233
0.2588,-0.0593841607114
0.2589,-0.0593142497328
0.259,-0.0592440044352
0.2591,-0.0591734826254
0.2592,-0.059102738358
0.2593,-0.0590318222019
0.2594,-0.0589607813211
0.2595,-0.058889659732
0.2596,-0.0588184985284
0.2597,-0.0587473359698
0.2598,-0.0586762076421
0.2599,-0.0586051466124
0.26,-0.0585341836384
0.2601,-0.0584633471474
0.2602,-0.0583926634273
0.2603,-0.0583221568352
0.2604,-0.0582518497649
0.2605,-0.0581817627791
0.2606,-0.0581119147584
0.2607,-0.0580423229872
0.2608,-0.0579730031472
0.2609,-0.0579039694708
0.261,-0.0578352348981
0.2611,-0.0577668109796
0.2612,-0.0576987079986
0.2613,-0.0576309352159
0.2614,-0.0575635006738
0.2615,-0.0574964113321
0.2616,-0.0574296733253
0.2617,-0.0573632917418
0.2618,-0.0572972707305
0.2619,-0.0572316137953
0.262,-0.0571663235163
0.2621,-0.0571014016809
0.2622,-0.057036849588
0.2623,-0.0569726676821
0.2624,-0.0569088558194
0.2625,-0.0568454134151
0.2626,-0.056782339135
0.2627,-0.0567196312363
0.2628,-0.0566572875272
0.2629,-0.0565953051709
0.263,-0.0565336811345
0.2631,-0.0564724117873
0.2632,-0.0564114931097
0.2633,-0.0563509209296
0.2634,-0.0562906904307
0.2635,-0.056230796744
0.2636,-0.0561712345313
0.2637,-0.0561119981032
0.2638,-0.0560530817374
0.2639,-0.0559944791335
0.264,-0.05593618407
0.2641,-0.0558781898083
0.2642,-0.0558204894736
0.2643,-0.0557630761135
0.2644,-0.0557059422468
0.2645,-0.0556490806029
0.2646,-0.0555924832698
0.2647,-0.0555361425573
0.2648,-0.0554800502749
0.2649,-0.0554241981657
0.265,-0.0553685779152
0.2651,-0.0553131807049
0.2652,-0.0552579979681
0.2653,-0.0552030205033
0.2654,-0.0551482394274
0.2655,-0.0550936451358
0.2656,-0.0550392283761
0.2657,-0.0549849792448
0.2658,-0.0549308879736
0.2659,-0.0548769444925
0.266,-0.0548231384165
0.2661,-0.0547694594595
0.2662,-0.0547158966503
0.2663,-0.0546624393701
0.2664,-0.0546090761496
0.2665,-0.0545557959528
0.2666,-0.0545025867784
0.2667,-0.0544494370977
0.2668,-0.0543963343265
0.2669,-0.0543432663692
0.267,-0.0542902200496
0.2671,-0.0542371825493
0.2672,-0.0541841401641
0.2673,-0.0541310792064
0.2674,-0.0540779853883
0.2675,-0.0540248440367
0.2676,-0.0539716401745
0.2677,-0.0539183580331
0.2678,-0.0538649818278
0.2679,-0.0538114946064
0.268,-0.0537578795928
0.2681,-0.0537041186052
0.2682,-0.0536501936947
0.2683,-0.0535960852614
0.2684,-0.053541773938
0.2685,-0.0534872386284
0.2686,-0.0534324581529
0.2687,-0.053377409907
0.2688,-0.0533220705171
0.2689,-0.0532664156971
0.269,-0.0532104195305
0.2691,-0.0531540556159
0.2692,-0.0530972953481
0.2693,-0.0530401097262
0.2694,-0.0529824671682
0.2695,-0.0529243352232
0.2696,-0.0528656793209
0.2697,-0.0528064627323
0.2698,-0.0527466472394
0.2699,-0.0526861914735
0.27,-0.0526250524193
0.2701,-0.0525631837977
0.2702,-0.0525005362759
0.2703,-0.0524370578851
0.2704,-0.0523726922686
0.2705,-0.0523073796796
0.2706,-0.052241056122
0.2707,-0.0521736523678
0.2708,-0.0521050944057
0.2709,-0.0520353024066
0.271,-0.0519641898058
0.2711,-0.0518916630015
0.2712,-0.0518176208174
0.2713,-0.0517419527026
0.2714,-0.0516645382605
0.2715,-0.0515852460282
0.2716,-0.0515039320822
0.2717,-0.0514204380746
0.2718,-0.0513345895689
0.2719,-0.0512461937671
0.272,-0.0511550368017
0.2721,-0.0510608808162
0.2722,-0.0509634603046
0.2723,-0.0508624776111
0.2724,-0.0507575977919
0.2725,-0.0506484422891
0.2726,-0.0505345811883
0.2727,-0.0504155238813
0.2728,-0.0502907079259
0.2729,-0.0501594846299
0.273,-0.0500211003993
0.2731,-0.0498746741809
0.2732,-0.0497191705431
0.2733,-0.0495533584986
0.2734,-0.0493757664104
0.2735,-0.0491846150711
0.2736,-0.0489777303234
0.2737,-0.0487524234848
0.2738,-0.0485053263581
0.2739,-0.0482321552267
0.274,-0.0479273649158
0.2741,-0.047583636968
0.2742,-0.0471910928974
0.2743,-0.0467360348922
0.2744,-0.0461988699684
0.2745,-0.0455505070974
0.2746,-0.0447457332137
0.2747,-0.0437102429254
0.2748,-0.0423128284612
0.2749,-0.0402993864393
0.275,-0.037114671037
0.2751,-0.0313332466057
0.2752,-0.0187988664384
0.2753,0.00603054118616
0.2754,0.0245114423056
0.2755,0.0286997362966
0.2756,0.0256398477346
0.2757,0.019220866615
0.2758,0.011276649947
0.2759,0.00285829783659
0.276,-0.0054031485134
0.2761,-0.013181080359
0.2762,-0.0203795295316
0.2763,-0.0273018973602
0.2764,-0.0341979282871
0.2765,-0.0408747789946
0.2766,-0.0468281274176
0.2767,-0.0515859835805
0.2768,-0.0549411080708
0.2769,-0.0571234682667
0.277,-0.058492072393
0.2771,-0.059341816136
0.2772,-0.059871598824
0.2773,-0.0602054215994
0.2774,-0.0604184604227
0.2775,-0.0605560406629
0.2776,-0.0606455526122
0.2777,-0.0607036146262
0.2778,-0.060740355778
0.2779,-0.0607619888654
0.278,-0.0607723639676
0.2781,-0.0607739080508
0.2782,-0.0607681927905
0.2783,-0.0607562764497
0.2784,-0.0607389086321
0.2785,-0.0607166520899
0.2786,-0.0606899546452
0.2787,-0.0606591913111
0.2788,-0.0606246888804
0.2789,-0.0605867401649
0.279,-0.0605456122385
0.2791,-0.0605015514339
0.2792,-0.0604547863353
0.2793,-0.0604055297307
0.2794,-0.0603539801044
0.2795,-0.0603003226619
0.2796,-0.0602447303769
0.2797,-0.0601873647425
0.2798,-0.0601283766161
0.2799,-0.0600679069423
0.28,-0.0600060873815
0.2801,-0.0599430410477
0.2802,-0.0598788829956
0.2803,-0.0598137208373
0.2804,-0.0597476552761
0.2805,-0.0596807804963
0.2806,-0.0596131846592
0.2807,-0.0595449503151
0.2808,-0.0594761546949
0.2809,-0.0594068700946
0.281,-0.0593371642378
0.2811,-0.0592671004449
0.2812,-0.0591967379455
0.2813,-0.0591261321958
0.2814,-0.0590553349849
0.2815,-0.0589843946939
0.2816,-0.0589133565136
0.2817,-0.0588422626153
0.2818,-0.0587711522642
0.2819,-0.0587000620061
0.282,-0.0586290258983
0.2821,-0.0585580754975
0.2822,-0.0584872400651
0.2823,-0.0584165467444
0.2824,-0.0583460206038
0.2825,-0.0582756847348
0.2826,-0.0582055603839
0.2827,-0.0581356671193
0.2828,-0.0580660227765
0.2829,-0.0579966435926
0.283,-0.0579275444444
0.2831,-0.0578587387119
0.2832,-0.0577902384236
0.2833,-0.0577220544353
0.2834,-0.0576541963764
0.2835,-0.0575866726877
0.2836,-0.0575194908272
0.2837,-0.0574526572429
0.2838,-0.0573861773398
0.2839,-0.0573200557231
0.284,-0.0572542961415
0.2841,-0.0571889014366
0.2842,-0.0571238738254
0.2843,-0.0570592147761
0.2844,-0.0569949249654
0.2845,-0.0569310046398
0.2846,-0.0568674533042
0.2847,-0.0568042698446
0.2848,-0.0567414528328
0.2849,-0.0566790001222
0.285,-0.0566169091776
0.2851,-0.0565551771174
0.2852,-0.0564938004107
0.2853,-0.0564327753833
0.2854,-0.0563720978079
0.2855,-0.0563117630843
0.2856,-0.0562517665054
0.2857,-0.0561921027339
0.2858,-0.056132766442
0.2859,-0.0560737518031
0.286,-0.0560150527296
0.2861,-0.0559566630779
0.2862,-0.0558985761501
0.2863,-0.0558407853728
0.2864,-0.0557832835987
0.2865,-0.0557260636782
0.2866,-0.0556691182887
0.2867,-0.0556124396363
0.2868,-0.0555560201394
0.2869,-0.0554998515744
0.287,-0.0554439260273
0.2871,-0.0553882348828
0.2872,-0.0553327697744
0.2873,-0.0552775219315
0.2874,-0.0552224823977
0.2875,-0.0551676422657
0.2876,-0.0551129920334
0.2877,-0.055058522539
0.2878,-0.0550042238857
0.2879,-0.0549500865815
0.288,-0.0548961003015
0.2881,-0.0548422551746
0.2882,-0.0547885405007
0.2883,-0.0547349458878
0.2884,-0.0546814603877
0.2885,-0.054628072987
0.2886,-0.0545747724551
0.2887,-0.0545215470851
0.2888,-0.0544683853002
0.2889,-0.0544152747223
0.289,-0.054362203302
0.2891,-0.054309158016
0.2892,-0.0542561262533
0.2893,-0.0542030942768
0.2894,-0.0541500488164
0.2895,-0.0540969753423
0.2896,-0.0540438598098
0.2897,-0.0539906868609
0.2898,-0.0539374414841
0.2899,-0.0538841075157
0.29,-0.0538306687486
0.2901,-0.0537771081758
0.2902,-0.0537234082166
0.2903,-0.0536695508528
0.2904,-0.0536155169654
0.2905,-0.0535612873131
0.2906,-0.0535068411362
0.2907,-0.0534521577065
0.2908,-0.0533972144743
0.2909,-0.0533419889294
0.291,-0.0532864565336
0.2911,-0.0532305924717
0.2912,-0.0531743702156
0.2913,-0.053117762104
0.2914,-0.053060739332
0.2915,-0.0530032710102
0.2916,-0.0529453255106
0.2917,-0.0528868684487
0.2918,-0.0528278644782
0.2919,-0.0527682756036
0.292,-0.0527080616515
0.2921,-0.0526471804703
0.2922,-0.0525855865281
0.2923,-0.05252323219
0.2924,-0.0524600662074
0.2925,-0.0523960336926
0.2926,-0.0523310766775
0.2927,-0.0522651322962
0.2928,-0.052198133344
0.2929,-0.0521300079517
0.293,-0.0520606781047
0.2931,-0.051990059725
0.2932,-0.0519180623055
0.2933,-0.0518445871974
0.2934,-0.0517695272614
0.2935,-0.0516927660248
0.2936,-0.0516141764358
0.2937,-0.0515336190274
0.2938,-0.0514509408906
0.2939,-0.0513659735957
0.294,-0.0512785313799
0.2941,-0.0511884084782
0.2942,-0.0510953762504
0.2943,-0.0509991796248
0.2944,-0.0508995331795
0.2945,-0.0507961162085
0.2946,-0.0506885668402
0.2947,-0.0505764749427
0.2948,-0.0504593732929
0.2949,-0.0503367272326
0.295,-0.0502079205426
0.2951,-0.0500722405573
0.2952,-0.0499288564407
0.2953,-0.0497767915108
0.2954,-0.0496148924218
0.2955,-0.0494417805957
0.2956,-0.0492557975345
0.2957,-0.0490549250557
0.2958,-0.0488366785557
0.2959,-0.04859796081
0.296,-0.0483348544277
0.2961,-0.0480423218653
0.2962,-0.0477137646755
0.2963,-0.0473403513343
0.2964,-0.0469099617054
0.2965,-0.0464054679419
0.2966,-0.0458017985935
0.2967,-0.0450606743995
0.2968,-0.0441205413527
0.2969,-0.0428757492925
0.297,-0.0411289480026
0.2971,-0.0384694075817
0.2972,-0.033906262039
0.2973,-0.0246253654698
0.2974,-0.0039434294222
0.2975,0.0198540097778
0.2976,0.0283039184643
0.2977,0.027291750615
0.2978,0.0218033150465
0.2979,0.0142721017073
0.298,0.00593040990273
0.2981,-0.00243621714292
0.2982,-0.0104242155404
0.2983,-0.017811839866
0.2984,-0.024792763414
0.2985,-0.0316934409709
0.2986,-0.0385026356681
0.2987,-0.0447767175403
0.2988,-0.0500175324797
0.2989,-0.0538736143901
0.299,-0.0564409009897
0.2991,-0.0580660595607
0.2992,-0.0590765591434
0.2993,-0.0597049545104
0.2994,-0.0600992351475
0.2995,-0.0603496961268
0.2996,-0.0605108068381
0.2997,-0.0606154431983
0.2998,-0.0606835214085
0.2999,-0.0607271589634
0.3,-0.0607537688297
0.3001,-0.0607679248301
0.3002,-0.0607724895483
0.3003,-0.060769296344
0.3004,-0.06075956063
0.3005,-0.060744126694
0.3006,-0.0607236149036
0.3007,-0.0606985088637
0.3008,-0.0606692066084
0.3009,-0.0606360504988
0.301,-0.0605993446023
0.3011,-0.0605593647333
0.3012,-0.0605163644014
0.3013,-0.0604705784446
0.3014,-0.0604222252336
0.3015,-0.0603715083628
0.3016,-0.0603186177475
0.3017,-0.0602637307396
0.3018,-0.0602070128904
0.3019,-0.0601486188692
0.302,-0.0600886931027
0.3021,-0.0600273705583
0.3022,-0.0599647773781
0.3023,-0.0599010314428
0.3024,-0.0598362430353
0.3025,-0.0597705152744
0.3026,-0.0597039446254
0.3027,-0.0596366214205
0.3028,-0.0595686301606
0.3029,-0.0595000499334
0.303,-0.0594309548324
0.3031,-0.0593614141636
0.3032,-0.059291492776
0.3033,-0.0592212514001
0.3034,-0.0591507468136
0.3035,-0.0590800320862
0.3036,-0.0590091568162
0.3037,-0.0589381673578
0.3038,-0.0588671069166
0.3039,-0.0587960157592
0.304,-0.0587249314596
0.3041,-0.0586538889247
0.3042,-0.0585829205847
0.3043,-0.0585120565542
0.3044,-0.0584413247525
0.3045,-0.0583707509513
0.3046,-0.0583003589212
0.3047,-0.0582301706435
0.3048,-0.0581602062231
0.3049,-0.0580904840765
0.305,-0.0580210211045
0.3051,-0.0579518326472
0.3052,-0.0578829325745
0.3053,-0.057814333448
0.3054,-0.0577460465652
0.3055,-0.0576780819336
0.3056,-0.0576104484373
0.3057,-0.0575431539476
0.3058,-0.0574762051991
0.3059,-0.0574096079813
0.306,-0.0573433672621
0.3061,-0.0572774870084
0.3062,-0.0572119704152
0.3063,-0.0571468199941
0.3064,-0.057082037373
0.3065,-0.0570176235852
0.3066,-0.0569535790604
0.3067,-0.0568899034563
0.3068,-0.0568265960318
0.3069,-0.0567636554256
0.307,-0.0567010796546
0.3071,-0.0566388664956
0.3072,-0.0565770130379
0.3073,-0.0565155160243
0.3074,-0.0564543719171
0.3075,-0.0563935765411
0.3076,-0.0563331256318
0.3077,-0.0562730143877
0.3078,-0.0562132376903
0.3079,-0.0561537903162
0.308,-0.05609466645
0.3081,-0.056035860331
0.3082,-0.0559773656601
0.3083,-0.055919175981
0.3084,-0.0558612847405
0.3085,-0.0558036848601
0.3086,-0.0557463694258
0.3087,-0.0556893309127
0.3088,-0.0556325619198
0.3089,-0.0555760546888
0.309,-0.0555198012133
0.3091,-0.0554637935553
0.3092,-0.0554080232023
0.3093,-0.0553524819318
0.3094,-0.0552971608387
0.3095,-0.0552420513591
0.3096,-0.0551871442465
0.3097,-0.0551324304569
0.3098,-0.0550779006083
0.3099,-0.0550235450669
0.31,-0.054969354277
0.3101,-0.0549153180543
0.3102,-0.054861426559
0.3103,-0.0548076691724
0.3104,-0.0547540356985
0.3105,-0.0547005150472
0.3106,-0.0546470966166
0.3107,-0.0545937688084
0.3108,-0.0545405205344
0.3109,-0.0544873397679
0.311,-0.0544342147548
0.3111,-0.054381133108
0.3112,-0.0543280823149
0.3113,-0.0542750495543
0.3114,-0.0542220214651
0.3115,-0.0541689847055
0.3116,-0.0541159250257
0.3117,-0.054062828423
0.3118,-0.0540096797626
0.3119,-0.053956464237
0.312,-0.0539031657433
0.3121,-0.0538497685339
0.3122,-0.0537962554002
0.3123,-0.053742609477
0.3124,-0.0536888123959
0.3125,-0.0536348458917
0.3126,-0.0535806904178
0.3127,-0.0535263260132
0.3128,-0.0534717318683
0.3129,-0.0534168860431
0.313,-0.053361766152
0.3131,-0.0533063481088
0.3132,-0.0532506076364
0.3133,-0.0531945183119
0.3134,-0.053138053511
0.3135,-0.0530811842635
0.3136,-0.0530238808501
0.3137,-0.0529661117653
0.3138,-0.0529078435285
0.3139,-0.0528490414705
0.314,-0.0527896680619
0.3141,-0.0527296845539
0.3142,-0.0526690490909
0.3143,-0.0526077174576
0.3144,-0.0525456430089
0.3145,-0.0524827753646
0.3146,-0.0524190615047
0.3147,-0.0523544444011
0.3148,-0.052288862738
0.3149,-0.0522222514716
0.315,-0.052154540097
0.3151,-0.0520856527057
0.3152,-0.0520155079261
0.3153,-0.0519440174163
0.3154,-0.051871085335
0.3155,-0.0517966079607
0.3156,-0.0517204724679
0.3157,-0.0516425554446
0.3158,-0.0515627219902
0.3159,-0.0514808242728
0.316,-0.0513966998262
0.3161,-0.0513101694094
0.3162,-0.0512210346198
0.3163,-0.0511290753576
0.3164,-0.0510340464753
0.3165,-0.0509356740044
0.3166,-0.0508336505062
0.3167,-0.0507276296001
0.3168,-0.0506172193496
0.3169,-0.0505019742099
0.317,-0.0503813850936
0.3171,-0.0502548670501
0.3172,-0.050121744166
0.3173,-0.0499812298142
0.3174,-0.0498324044073
0.3175,-0.049674181164
0.3176,-0.0495052697629
0.3177,-0.049324119362
0.3178,-0.049128850791
0.3179,-0.0489171617754
0.318,-0.0486861956848
0.3181,-0.0484323576255
0.3182,-0.0481510542947
0.3183,-0.0478363104786
0.3184,-0.0474801929778
0.3185,-0.0470719188841
0.3186,-0.0465964136936
0.3187,-0.0460319089997
0.3188,-0.0453456967443
0.3189,-0.044486218176
0.319,-0.0433671964768
0.3191,-0.041832660959
0.3192,-0.039571494518
0.3193,-0.0358753250888
0.3194,-0.0288377679278
0.3195,-0.0130524777586
0.3196,0.0129599647599
0.3197,0.0267626948118
0.3198,0.0283789038582
0.3199,0.0241049136097
0.32,0.0171331315734
0.3201,0.00896960226145
0.3202,0.000549901766603
0.3203,-0.0076058070326
0.3204,-0.0152107546803
0.3205,-0.0222967979906
0.3206,-0.0292022894077
0.3207,-0.0360799958077
0.3208,-0.0426098784948
0.3209,-0.0482794979823
0.321,-0.0526499121553
0.3211,-0.0556474757764
0.3212,-0.0575706050725
0.3213,-0.0587708089544
0.3214,-0.0595161038869
0.3215,-0.0599819883533
0.3216,-0.0602766211396
0.3217,-0.0604653671804
0.3218,-0.0605876408162
0.3219,-0.0606672833414
0.322,-0.0607187764858
0.3221,-0.0607509603002
0.3222,-0.0607692700746
0.3223,-0.0607770878465
0.3224,-0.0607765597796
0.3225,-0.0607690896681
0.3226,-0.0607556356349
0.3227,-0.0607368874906
0.3228,-0.0607133720254
0.3229,-0.0606855150404
0.323,-0.0606536776038
0.3231,-0.060618177204
0.3232,-0.0605792999797
0.3233,-0.0605373078381
0.3234,-0.0604924428358
0.3235,-0.0604449297784
0.3236,-0.0603949780566
0.3237,-0.0603427829668
0.3238,-0.0602885267675
0.3239,-0.0602323796121
0.324,-0.0601745003982
0.3241,-0.0601150374813
0.3242,-0.0600541294949
0.3243,-0.0599919059173
0.3244,-0.0599284877984
0.3245,-0.0598639883006
0.3246,-0.0597985132156
0.3247,-0.0597321615573
0.3248,-0.0596650259325
0.3249,-0.0595971929887
0.325,-0.0595287438751
0.3251,-0.059459754517
0.3252,-0.0593902959582
0.3253,-0.0593204347296
0.3254,-0.0592502330679
0.3255,-0.0591797491654
0.3256,-0.0591090374493
0.3257,-0.0590381488188
0.3258,-0.0589671307649
0.3259,-0.0588960275965
0.326,-0.0588248807033
0.3261,-0.0587537285953
0.3262,-0.0586826071122
0.3263,-0.0586115495832
0.3264,-0.0585405869749
0.3265,-0.0584697479429
0.3266,-0.0583990589867
0.3267,-0.0583285446637
0.3268,-0.0582582275256
0.3269,-0.0581881283048
0.327,-0.0581182660726
0.3271,-0.0580486582499
0.3272,-0.0579793206659
0.3273,-0.0579102677205
0.3274,-0.0578415124679
0.3275,-0.0577730665793
0.3276,-0.0577049404874
0.3277,-0.0576371435479
0.3278,-0.0575696839069
0.3279,-0.0575025686427
0.328,-0.057435803983
0.3281,-0.0573693950849
0.3282,-0.0573033462079
0.3283,-0.057237660934
0.3284,-0.0571723418955
0.3285,-0.0571073910001
0.3286,-0.0570428095911
0.3287,-0.0569785981711
0.3288,-0.0569147566952
0.3289,-0.0568512846095
0.329,-0.056788180623
0.3291,-0.0567254430899
0.3292,-0.0566630698272
0.3293,-0.0566010580411
0.3294,-0.0565394047675
0.3295,-0.0564781063788
0.3296,-0.0564171589557
0.3297,-0.0563565583331
0.3298,-0.0562962997184
0.3299,-0.0562363783247
0.33,-0.0561767887568
0.3301,-0.0561175254446
0.3302,-0.0560585826591
0.3303,-0.0559999541296
0.3304,-0.0559416336784
0.3305,-0.0558836145394
0.3306,-0.0558258899388
0.3307,-0.0557684528965
0.3308,-0.0557112959661
0.3309,-0.0556544118876
0.331,-0.0555977927741
0.3311,-0.0555414310005
0.3312,-0.0554853183037
0.3313,-0.0554294465575
0.3314,-0.0553738073683
0.3315,-0.0553183920108
0.3316,-0.0552631918969
0.3317,-0.0552081978587
0.3318,-0.055153401019
0.3319,-0.0550987918058
0.332,-0.0550443610185
0.3321,-0.054990098688
0.3322,-0.0549359951774
0.3323,-0.0548820403004
0.3324,-0.0548282238426
0.3325,-0.0547745354212
0.3326,-0.0547209641817
0.3327,-0.0546674994754
0.3328,-0.0546141298689
0.3329,-0.0545608443202
0.333,-0.0545076308776
0.3331,-0.054454478029
0.3332,-0.0544013732416
0.3333,-0.054348304454
0.3334,-0.0542952584908
0.3335,-0.0542422226624
0.3336,-0.0541891831474
0.3337,-0.0541361264451
0.3338,-0.0540830381431
0.3339,-0.0540299037762
0.334,-0.0539767082589
0.3341,-0.0539234360333
0.3342,-0.0538700712318
0.3343,-0.0538165970645
0.3344,-0.0537629967389
0.3345,-0.0537092521645
0.3346,-0.0536553454066
0.3347,-0.0536012569776
0.3348,-0.0535469676075
0.3349,-0.05349245621
0.335,-0.0534377018367
0.3351,-0.0533826817734
0.3352,-0.0533273729314
0.3353,-0.0532717509664
0.3354,-0.0532157902344
0.3355,-0.0531594643335
0.3356,-0.0531027448593
0.3357,-0.0530456029197
0.3358,-0.0529880070606
0.3359,-0.0529299251344
0.336,-0.0528713225582
0.3361,-0.0528121629732
0.3362,-0.0527524082425
0.3363,-0.0526920172833
0.3364,-0.0526309474443
0.3365,-0.0525691524977
0.3366,-0.0525065835888
0.3367,-0.0524431889459
0.3368,-0.0523789126161
0.3369,-0.0523136953842
0.337,-0.0522474735384
0.3371,-0.0521801783517
0.3372,-0.0521117364365
0.3373,-0.05204206844
0.3374,-0.051971088404
0.3375,-0.0518987036317
0.3376,-0.0518248136401
0.3377,-0.0517493088221
0.3378,-0.051672069742
0.3379,-0.0515929661649
0.338,-0.0515118554522
0.3381,-0.0514285806306
0.3382,-0.0513429689356
0.3383,-0.0512548294271
0.3384,-0.0511639504177
0.3385,-0.0510700966176
0.3386,-0.0509730053125
0.3387,-0.0508723821803
0.3388,-0.0507678961375
0.3389,-0.0506591731639
0.339,-0.0505457888289
0.3391,-0.0504272587951
0.3392,-0.0503030279487
0.3393,-0.0501724566898
0.3394,-0.0500348027135
0.3395,-0.0498891983593
0.3396,-0.0497346247248
0.3397,-0.0495698714505
0.3398,-0.049393493364
0.3399,-0.0492037441387
0.34,-0.0489984918668
0.3401,-0.0487751050965
0.3402,-0.0485302894851
0.3403,-0.0482598631914
0.3404,-0.047958422008
0.3405,-0.0476188492936
0.3406,-0.04723155832
0.3407,-0.0467832958766
0.3408,-0.0462551668834
0.3409,-0.0456192208374
0.341,-0.0448322363
0.3411,-0.043823597948
0.3412,-0.0424695845385
0.3413,-0.0405329656135
0.3414,-0.0375023198799
0.3415,-0.0320864860955
0.3416,-0.0205289142691
0.3417,0.00342881087196
0.3418,0.0235088119135
0.3419,0.0287132587957
0.342,0.0261381063044
0.3421,0.0199398706082
0.3422,0.0120911895249
0.3423,0.00368479636957
0.3424,-0.00460833665486
0.3425,-0.0124441184086
0.3426,-0.0196888396582
0.3427,-0.0266227878996
0.3428,-0.0335222422725
0.3429,-0.0402428967942
0.343,-0.0462907999043
0.3431,-0.0511849240467
0.3432,-0.0546733454449
0.3433,-0.0569549921863
0.3434,-0.0583888005029
0.3435,-0.0592791481948
0.3436,-0.059833817621
0.3437,-0.0601829401742
0.3438,-0.0604055018747
0.3439,-0.0605491191735
0.344,-0.0606425536733
0.3441,-0.0607032473145
0.3442,-0.0607418255207
0.3443,-0.060764800731
0.3444,-0.0607762039718
0.3445,-0.0607785714765
0.3446,-0.0607735409908
0.3447,-0.0607622109168
0.3448,-0.0607453554986
0.3449,-0.0607235529141
0.345,-0.0606972609619
0.3451,-0.060666861422
0.3452,-0.0606326859286
0.3453,-0.0605950310009
0.3454,-0.0605541667287
0.3455,-0.0605103419857
0.3456,-0.0604637876138
0.3457,-0.0604147184167
0.3458,-0.0603633347205
0.3459,-0.060309823413
0.346,-0.0602543590178
0.3461,-0.0601971044436
